property_code,building_name,vendor,category,category_label,annual_spend
837,580 West End Avenue Corp,New York-Alliant Insurance Services Inc,INSURANCE_PACKAGE,Package Insurance,35710.06
837,580 West End Avenue Corp,New York-Alliant Insurance Services Inc,INSURANCE_UMBRELLA,Umbrella Insurance,20004.0
837,580 West End Avenue Corp,New York-Alliant Insurance Services Inc,INSURANCE_DO,D&O Insurance,4898.0
837,580 West End Avenue Corp,NYC Water Board,WATER_SEWER,Water/Sewer,26020.49
837,580 West End Avenue Corp,"Century Management Services, Inc.",MANAGEMENT_FEES,Management Fees,46145.78
838,Rose Hill Condominium,AP HVAC INC,HVAC_REPAIRS,HVAC Repairs,10645.72
838,Rose Hill Condominium,"GenServe, Inc.",HVAC_REPAIRS,HVAC Repairs,3794.29
838,Rose Hill Condominium,Rapid Plumbing Inc,PLUMBING_REPAIRS,Plumbing Repairs,27809.73
838,Rose Hill Condominium,Perfect Flow Sewer & Drain Services Inc.,PLUMBING_REPAIRS,Plumbing Repairs,3278.23
838,Rose Hill Condominium,Adriatic Plumbing & Heating Corp,PLUMBING_REPAIRS,Plumbing Repairs,1319.57
838,Rose Hill Condominium,"Fleet Pump & Service Group, Inc.",PLUMBING_REPAIRS,Plumbing Repairs,28174.67
838,Rose Hill Condominium,We Wire Electric Group Inc,ELECTRICAL_REPAIRS,Electrical Repairs,28421.0
838,Rose Hill Condominium,Bek Building Maintenance Corp,CLEANING_MAINTENANCE,Cleaning & Maintenance,6227.66
838,Rose Hill Condominium,AP HVAC INC,HVAC_MAINTENANCE,HVAC Maintenance,26652.6
838,Rose Hill Condominium,Otis Elevator Company,ELEVATOR_MAINTENANCE,Elevator Maintenance,23764.79
838,Rose Hill Condominium,"Northeastern Enviornmental Services, LLC",EXTERMINATING,Exterminating,1439.48
838,Rose Hill Condominium,W & M Fire Protection Services,SECURITY_ALARM,Security/Alarm,22217.67
838,Rose Hill Condominium,"Anodet, Inc",SECURITY_ALARM,Security/Alarm,783.9
838,Rose Hill Condominium,"Watch Guard 24/7, LLC",SECURITY_ALARM,Security/Alarm,15242.5
838,Rose Hill Condominium,"Unlimited Technology, Inc.",SECURITY_ALARM,Security/Alarm,849.24
838,Rose Hill Condominium,"MicroMagic Co, INC",SECURITY_ALARM,Security/Alarm,6149.25
838,Rose Hill Condominium,AFA Protective Systems Inc,SECURITY_ALARM,Security/Alarm,2704.98
838,Rose Hill Condominium,"Certus Controls, LLC",SECURITY_ALARM,Security/Alarm,3858.53
838,Rose Hill Condominium,Linkage Fire and Secuirty Corp,SECURITY_ALARM,Security/Alarm,2879.74
838,Rose Hill Condominium,Verrex LLC,SECURITY_ALARM,Security/Alarm,1360.94
838,Rose Hill Condominium,Interior Foliage Design Inc.,LANDSCAPING,Landscaping,19587.67
838,Rose Hill Condominium,Willis Towers Watson Northeast Inc,INSURANCE_PACKAGE,Package Insurance,372202.09
838,Rose Hill Condominium,Willis Towers Watson Northeast Inc,INSURANCE_UMBRELLA,Umbrella Insurance,31334.0
838,Rose Hill Condominium,NYC Water Board,WATER_SEWER,Water/Sewer,38194.0
838,Rose Hill Condominium,"Century Management Services, Inc.",MANAGEMENT_FEES,Management Fees,77064.57
839,415 East 80th Street Housing Corp,Rite Plumbing & Heating Inc.,PLUMBING_REPAIRS,Plumbing Repairs,1633.13
839,415 East 80th Street Housing Corp,Steinman Piping And Heating Corp.,PLUMBING_REPAIRS,Plumbing Repairs,6217.85
839,415 East 80th Street Housing Corp,L & D Electrical Corp,ELECTRICAL_REPAIRS,Electrical Repairs,1250.0
839,415 East 80th Street Housing Corp,"Centennial Elevator Industries,Inc.",ELEVATOR_REPAIRS,Elevator Repairs,989.4
839,415 East 80th Street Housing Corp,"Centennial Elevator Industries,Inc.",ELEVATOR_MAINTENANCE,Elevator Maintenance,7521.15
839,415 East 80th Street Housing Corp,"Rite-A-Way Pest Control, Inc",EXTERMINATING,Exterminating,3829.95
839,415 East 80th Street Housing Corp,AEC Electronics Inc.,SECURITY_ALARM,Security/Alarm,1600.0
839,415 East 80th Street Housing Corp,New York-Alliant Insurance Services Inc,INSURANCE_UMBRELLA,Umbrella Insurance,8433.0
839,415 East 80th Street Housing Corp,New York-Alliant Insurance Services Inc,INSURANCE_DO,D&O Insurance,7948.0
839,415 East 80th Street Housing Corp,NYC Water Board,WATER_SEWER,Water/Sewer,100000.0
839,415 East 80th Street Housing Corp,"Century Management Services, Inc.",MANAGEMENT_FEES,Management Fees,50516.7
840,100 Norfolk Street Condominium,Adriatic Plumbing & Heating Corp,PLUMBING_REPAIRS,Plumbing Repairs,2123.6
840,100 Norfolk Street Condominium,Omnia Mechanical Group,PLUMBING_REPAIRS,Plumbing Repairs,1287.45
840,100 Norfolk Street Condominium,Pump & Motor Corporation,PLUMBING_REPAIRS,Plumbing Repairs,12330.09
840,100 Norfolk Street Condominium,Gateway Commercial Finance,CLEANING_MAINTENANCE,Cleaning & Maintenance,865.56
840,100 Norfolk Street Condominium,Start Elevator LLC,ELEVATOR_MAINTENANCE,Elevator Maintenance,25927.44
840,100 Norfolk Street Condominium,Assured Environments,EXTERMINATING,Exterminating,4387.32
840,100 Norfolk Street Condominium,Phoenix Fire & Security Solutions,SECURITY_ALARM,Security/Alarm,6431.41
840,100 Norfolk Street Condominium,AEC Electronics Inc.,SECURITY_ALARM,Security/Alarm,4990.0
840,100 Norfolk Street Condominium,Eagle Guard Security & Locksmith,SECURITY_ALARM,Security/Alarm,4812.28
840,100 Norfolk Street Condominium,"City Landscaping, Inc.",LANDSCAPING,Landscaping,4999.83
840,100 Norfolk Street Condominium,Pacific Lawn Sprinklers,LANDSCAPING,Landscaping,1467.64
840,100 Norfolk Street Condominium,New York-Alliant Insurance Services Inc,INSURANCE_PACKAGE,Package Insurance,35202.58
840,100 Norfolk Street Condominium,New York-Alliant Insurance Services Inc,INSURANCE_UMBRELLA,Umbrella Insurance,9053.0
840,100 Norfolk Street Condominium,New York-Alliant Insurance Services Inc,INSURANCE_DO,D&O Insurance,4580.0
840,100 Norfolk Street Condominium,NYC Water Board,WATER_SEWER,Water/Sewer,18410.11
840,100 Norfolk Street Condominium,"Century Management Services, Inc.",MANAGEMENT_FEES,Management Fees,49172.76
841,150 East 78th Street Condominium,Dezier Air LLC,HVAC_REPAIRS,HVAC Repairs,1007.09
841,150 East 78th Street Condominium,Cool Paul LLC,HVAC_REPAIRS,HVAC Repairs,18265.15
841,150 East 78th Street Condominium,Structure Ventures LLC,PLUMBING_REPAIRS,Plumbing Repairs,5913.0
841,150 East 78th Street Condominium,"Systems 2000 Plumbing Service, Inc",PLUMBING_REPAIRS,Plumbing Repairs,10213.45
841,150 East 78th Street Condominium,Einstein Electrical Corp,ELECTRICAL_REPAIRS,Electrical Repairs,3765.93
841,150 East 78th Street Condominium,"L.C.D. Elevator, Inc.",ELEVATOR_REPAIRS,Elevator Repairs,2079.52
841,150 East 78th Street Condominium,Dezier Air LLC,HVAC_MAINTENANCE,HVAC Maintenance,9526.56
841,150 East 78th Street Condominium,The Metro Group Inc.,HVAC_MAINTENANCE,HVAC Maintenance,4947.39
841,150 East 78th Street Condominium,"L.C.D. Elevator, Inc.",ELEVATOR_MAINTENANCE,Elevator Maintenance,26246.69
841,150 East 78th Street Condominium,Tower Elevator Consulting & Testing LLC,ELEVATOR_MAINTENANCE,Elevator Maintenance,2870.91
841,150 East 78th Street Condominium,Microspect Pest Management LLC,EXTERMINATING,Exterminating,5128.05
841,150 East 78th Street Condominium,High Rise Fire Protection Corp.,SECURITY_ALARM,Security/Alarm,13142.09
841,150 East 78th Street Condominium,"Anodet, Inc",SECURITY_ALARM,Security/Alarm,1371.83
841,150 East 78th Street Condominium,"Signature Building Systems, Inc.",SECURITY_ALARM,Security/Alarm,12820.04
841,150 East 78th Street Condominium,Total Fire Protection,SECURITY_ALARM,Security/Alarm,4899.38
841,150 East 78th Street Condominium,"Vitralogy Environmental, LLC",WATER_TREATMENT,Water Treatment,1796.43
841,150 East 78th Street Condominium,OCS Chemical Engineering,WATER_TREATMENT,Water Treatment,17663.88
841,150 East 78th Street Condominium,Plant Fantasies,LANDSCAPING,Landscaping,8753.53
841,150 East 78th Street Condominium,IPFS Corporation,INSURANCE_PACKAGE,Package Insurance,138311.36
841,150 East 78th Street Condominium,Gallagher Bollinger,INSURANCE_PACKAGE,Package Insurance,41726.89
841,150 East 78th Street Condominium,Gallagher Bollinger,INSURANCE_UMBRELLA,Umbrella Insurance,10550.0
841,150 East 78th Street Condominium,NYC Water Board,WATER_SEWER,Water/Sewer,67283.45
841,150 East 78th Street Condominium,"Century Management Services, Inc.",MANAGEMENT_FEES,Management Fees,48934.06
842,69 West 9 Street Owners Corp,Airtronics Air Conditioning Corp,HVAC_REPAIRS,HVAC Repairs,511.71
842,69 West 9 Street Owners Corp,Paul Quinn Plumbing & Heating,PLUMBING_REPAIRS,Plumbing Repairs,15009.52
842,69 West 9 Street Owners Corp,Fred Smith Plumbing & Heating Co,PLUMBING_REPAIRS,Plumbing Repairs,1289.4
842,69 West 9 Street Owners Corp,Varsity Plumbing & Heating Inc.,PLUMBING_REPAIRS,Plumbing Repairs,13310.15
842,69 West 9 Street Owners Corp,Perfect Flow Sewer & Drain Services Inc.,PLUMBING_REPAIRS,Plumbing Repairs,1486.14
842,69 West 9 Street Owners Corp,Omnia Mechanical Group,PLUMBING_REPAIRS,Plumbing Repairs,1275.0
842,69 West 9 Street Owners Corp,Empire Pump & Motor,PLUMBING_REPAIRS,Plumbing Repairs,8576.82
842,69 West 9 Street Owners Corp,Empire Licensed Electrical Contractors Inc,ELECTRICAL_REPAIRS,Electrical Repairs,1152.66
842,69 West 9 Street Owners Corp,Unitec Elevator Company,ELEVATOR_REPAIRS,Elevator Repairs,9647.0
842,69 West 9 Street Owners Corp,Unitec Elevator Company,ELEVATOR_MAINTENANCE,Elevator Maintenance,17893.04
842,69 West 9 Street Owners Corp,Mite Buster,EXTERMINATING,Exterminating,6200.37
842,69 West 9 Street Owners Corp,Randy Tejada,SECURITY_ALARM,Security/Alarm,108.82
842,69 West 9 Street Owners Corp,OCS Chemical Engineering,WATER_TREATMENT,Water Treatment,1359.85
842,69 West 9 Street Owners Corp,First Insurance Funding Corp.,INSURANCE_PACKAGE,Package Insurance,154385.83
842,69 West 9 Street Owners Corp,New York-Alliant Insurance Services Inc,INSURANCE_PACKAGE,Package Insurance,26071.41
842,69 West 9 Street Owners Corp,New York-Alliant Insurance Services Inc,INSURANCE_DO,D&O Insurance,1434.68
842,69 West 9 Street Owners Corp,NYC Water Board,WATER_SEWER,Water/Sewer,63838.57
842,69 West 9 Street Owners Corp,"Century Management Services, Inc.",MANAGEMENT_FEES,Management Fees,54121.56
846,Vitre Condominium,Linked Mechanical LLC,HVAC_REPAIRS,HVAC Repairs,2471.47
846,Vitre Condominium,ProCore Mechanical Corp,HVAC_REPAIRS,HVAC Repairs,2101.29
846,Vitre Condominium,Perfect Flow Sewer & Drain Services Inc.,PLUMBING_REPAIRS,Plumbing Repairs,1769.23
846,Vitre Condominium,ARJ Mechanical Inc.,PLUMBING_REPAIRS,Plumbing Repairs,9650.11
846,Vitre Condominium,TK Elevator Corporation,ELEVATOR_REPAIRS,Elevator Repairs,4427.79
846,Vitre Condominium,Sani Environmental Services,CLEANING_MAINTENANCE,Cleaning & Maintenance,1518.88
846,Vitre Condominium,Linked Mechanical LLC,HVAC_MAINTENANCE,HVAC Maintenance,10865.72
846,Vitre Condominium,TK Elevator Corporation,ELEVATOR_MAINTENANCE,Elevator Maintenance,21203.92
846,Vitre Condominium,VDA LLC,ELEVATOR_MAINTENANCE,Elevator Maintenance,1230.0
846,Vitre Condominium,Kades Exterminating Inc.,EXTERMINATING,Exterminating,5715.9
846,Vitre Condominium,Phoenix Fire & Security Solutions,SECURITY_ALARM,Security/Alarm,5485.03
846,Vitre Condominium,NY360,SECURITY_ALARM,Security/Alarm,979.87
846,Vitre Condominium,Chemaqua,WATER_TREATMENT,Water Treatment,12191.6
846,Vitre Condominium,"Blondie's Treehouse, Inc.",LANDSCAPING,Landscaping,1633.13
846,Vitre Condominium,New York-Alliant Insurance Services Inc,INSURANCE_PACKAGE,Package Insurance,59028.33
846,Vitre Condominium,New York-Alliant Insurance Services Inc,INSURANCE_UMBRELLA,Umbrella Insurance,3450.0
846,Vitre Condominium,NYC Water Board,WATER_SEWER,Water/Sewer,42905.44
846,Vitre Condominium,"Century Management Services, Inc.",MANAGEMENT_FEES,Management Fees,48695.36
847,The Orion - 350 West 42nd Street,Modern Concepts HVAC,HVAC_REPAIRS,HVAC Repairs,315.74
847,The Orion - 350 West 42nd Street,"GenServe, Inc.",HVAC_REPAIRS,HVAC Repairs,3168.26
847,The Orion - 350 West 42nd Street,NYC Mechanical Group LLC,HVAC_REPAIRS,HVAC Repairs,14047.43
847,The Orion - 350 West 42nd Street,Adriatic Plumbing & Heating Corp,PLUMBING_REPAIRS,Plumbing Repairs,126832.91
847,The Orion - 350 West 42nd Street,NYC Mechanical Group LLC,PLUMBING_REPAIRS,Plumbing Repairs,14043.41
847,The Orion - 350 West 42nd Street,Omnia Mechanical Group,PLUMBING_REPAIRS,Plumbing Repairs,6727.47
847,The Orion - 350 West 42nd Street,"Filtration Services, LLC",PLUMBING_REPAIRS,Plumbing Repairs,1197.63
847,The Orion - 350 West 42nd Street,East Coast Mechanical Contracting Corp.,PLUMBING_REPAIRS,Plumbing Repairs,4834.05
847,The Orion - 350 West 42nd Street,We Wire Electric Group Inc,ELECTRICAL_REPAIRS,Electrical Repairs,82934.01
847,The Orion - 350 West 42nd Street,"Fujitec America, Inc.",ELEVATOR_REPAIRS,Elevator Repairs,45094.06
847,The Orion - 350 West 42nd Street,"Integrated Controls Environmental, LLC",HVAC_MAINTENANCE,HVAC Maintenance,19666.76
847,The Orion - 350 West 42nd Street,NYC Mechanical Group LLC,HVAC_MAINTENANCE,HVAC Maintenance,19590.06
847,The Orion - 350 West 42nd Street,"Fujitec America, Inc.",ELEVATOR_MAINTENANCE,Elevator Maintenance,174173.09
847,The Orion - 350 West 42nd Street,VDA LLC,ELEVATOR_MAINTENANCE,Elevator Maintenance,1633.13
847,The Orion - 350 West 42nd Street,JP McHale Pest Management,EXTERMINATING,Exterminating,13816.8
847,The Orion - 350 West 42nd Street,Fire Service LLC/Firecom LLC,SECURITY_ALARM,Security/Alarm,27914.4
847,The Orion - 350 West 42nd Street,Johnson Controls Fire Protection LP,SECURITY_ALARM,Security/Alarm,3879.97
847,The Orion - 350 West 42nd Street,SecureCom Group,SECURITY_ALARM,Security/Alarm,391.39
847,The Orion - 350 West 42nd Street,OCS Chemical Engineering,WATER_TREATMENT,Water Treatment,15178.26
847,The Orion - 350 West 42nd Street,Rochester Midland Corporation,WATER_TREATMENT,Water Treatment,5886.88
847,The Orion - 350 West 42nd Street,Citibuds Inc,LANDSCAPING,Landscaping,23852.02
847,The Orion - 350 West 42nd Street,Bartlett Tree Experts,LANDSCAPING,Landscaping,1011.35
847,The Orion - 350 West 42nd Street,First Insurance Funding Corp.,INSURANCE_UMBRELLA,Umbrella Insurance,42869.25
847,The Orion - 350 West 42nd Street,New York-Alliant Insurance Services Inc,INSURANCE_DO,D&O Insurance,14399.0
847,The Orion - 350 West 42nd Street,NYC Water Board,WATER_SEWER,Water/Sewer,501956.27
847,The Orion - 350 West 42nd Street,"Century Management Services, Inc.",MANAGEMENT_FEES,Management Fees,229916.2
848,1045 Madison Condominium (The Benson),Airtronics Air Conditioning Corp,HVAC_REPAIRS,HVAC Repairs,4836.88
848,1045 Madison Condominium (The Benson),Adriatic Plumbing & Heating Corp,PLUMBING_REPAIRS,Plumbing Repairs,23412.8
848,1045 Madison Condominium (The Benson),Donato Plumbing & Heating Inc.,PLUMBING_REPAIRS,Plumbing Repairs,3762.99
848,1045 Madison Condominium (The Benson),Perfect Flow Sewer & Drain Services Inc.,PLUMBING_REPAIRS,Plumbing Repairs,7153.08
848,1045 Madison Condominium (The Benson),CBB Plumbing Corp,PLUMBING_REPAIRS,Plumbing Repairs,4292.81
848,1045 Madison Condominium (The Benson),Bek Building Maintenance Corp,PLUMBING_REPAIRS,Plumbing Repairs,2433.36
848,1045 Madison Condominium (The Benson),"Fleet Pump & Service Group, Inc.",PLUMBING_REPAIRS,Plumbing Repairs,28889.98
848,1045 Madison Condominium (The Benson),We Wire Electric Group Inc,ELECTRICAL_REPAIRS,Electrical Repairs,13261.44
848,1045 Madison Condominium (The Benson),Unitec Elevator Company,ELEVATOR_REPAIRS,Elevator Repairs,2755.62
848,1045 Madison Condominium (The Benson),Bek Building Maintenance Corp,CLEANING_MAINTENANCE,Cleaning & Maintenance,13575.85
848,1045 Madison Condominium (The Benson),Glamour Cleaners Inc.,CLEANING_MAINTENANCE,Cleaning & Maintenance,938.2
848,1045 Madison Condominium (The Benson),Airtronics Air Conditioning Corp,HVAC_MAINTENANCE,HVAC Maintenance,29192.1
848,1045 Madison Condominium (The Benson),Thomas S Brown Assoc,HVAC_MAINTENANCE,HVAC Maintenance,7800.0
848,1045 Madison Condominium (The Benson),Transel Elevator & Electric Inc. d/b/a TEI Group,ELEVATOR_MAINTENANCE,Elevator Maintenance,13065.0
848,1045 Madison Condominium (The Benson),Unitec Elevator Company,ELEVATOR_MAINTENANCE,Elevator Maintenance,7839.0
848,1045 Madison Condominium (The Benson),Citiwide Exterminating Inc.,EXTERMINATING,Exterminating,6938.21
848,1045 Madison Condominium (The Benson),Casey Fire Systems Inc.,SECURITY_ALARM,Security/Alarm,28293.82
848,1045 Madison Condominium (The Benson),"Super Alert, Inc",SECURITY_ALARM,Security/Alarm,24627.59
848,1045 Madison Condominium (The Benson),NY360,SECURITY_ALARM,Security/Alarm,7457.94
848,1045 Madison Condominium (The Benson),Statewide Fire Corp.,SECURITY_ALARM,Security/Alarm,1525.34
848,1045 Madison Condominium (The Benson),Chemaqua,WATER_TREATMENT,Water Treatment,11719.26
848,1045 Madison Condominium (The Benson),"Blondie's Treehouse, Inc.",LANDSCAPING,Landscaping,8351.79
848,1045 Madison Condominium (The Benson),Flowers on the Park Inc,LANDSCAPING,Landscaping,1045.58
848,1045 Madison Condominium (The Benson),New York-Alliant Insurance Services Inc,INSURANCE_PACKAGE,Package Insurance,79002.68
848,1045 Madison Condominium (The Benson),New York-Alliant Insurance Services Inc,INSURANCE_UMBRELLA,Umbrella Insurance,4800.0
848,1045 Madison Condominium (The Benson),NYC Water Board,WATER_SEWER,Water/Sewer,21483.67
848,1045 Madison Condominium (The Benson),"Century Management Services, Inc.",MANAGEMENT_FEES,Management Fees,69999.96
849,1435 Tenants Corp,Comfort Tech Mechanical Inc,HVAC_REPAIRS,HVAC Repairs,209.0
849,1435 Tenants Corp,Fred Smith Plumbing & Heating Co,PLUMBING_REPAIRS,Plumbing Repairs,28022.34
849,1435 Tenants Corp,ProPump,PLUMBING_REPAIRS,Plumbing Repairs,3340.29
849,1435 Tenants Corp,"Centennial Elevator Industries,Inc.",ELEVATOR_REPAIRS,Elevator Repairs,2323.12
849,1435 Tenants Corp,"Centennial Elevator Industries,Inc.",ELEVATOR_MAINTENANCE,Elevator Maintenance,44967.21
849,1435 Tenants Corp,Assured Environments,EXTERMINATING,Exterminating,7491.21
849,1435 Tenants Corp,"L.J. Loeffler Systems, Inc.",SECURITY_ALARM,Security/Alarm,472.46
849,1435 Tenants Corp,The Metro Group Inc.,WATER_TREATMENT,Water Treatment,783.12
849,1435 Tenants Corp,Citywide Flower Plants Inc,LANDSCAPING,Landscaping,3544.38
849,1435 Tenants Corp,Francisco Quinones,LANDSCAPING,Landscaping,206.74
849,1435 Tenants Corp,Sara Reynolds,LANDSCAPING,Landscaping,168.03
849,1435 Tenants Corp,Greater New York Mutual Insurance Company,INSURANCE_PACKAGE,Package Insurance,23854.61
849,1435 Tenants Corp,New York-Alliant Insurance Services Inc,INSURANCE_PACKAGE,Package Insurance,20572.47
849,1435 Tenants Corp,First Insurance Funding Corp.,INSURANCE_PACKAGE,Package Insurance,121822.7
849,1435 Tenants Corp,Greater New York Mutual Insurance Company,INSURANCE_UMBRELLA,Umbrella Insurance,6215.58
849,1435 Tenants Corp,NYC Water Board,WATER_SEWER,Water/Sewer,44068.23
849,1435 Tenants Corp,"Century Management Services, Inc.",MANAGEMENT_FEES,Management Fees,52366.8
867,205215 Owners LTD,Mike Lorenz Corp.,PLUMBING_REPAIRS,Plumbing Repairs,21811.48
867,205215 Owners LTD,1 Life Fire Safety Corp,ELECTRICAL_REPAIRS,Electrical Repairs,1415.05
867,205215 Owners LTD,Select Exterminating Company,EXTERMINATING,Exterminating,5082.33
867,205215 Owners LTD,HTI Visions Inc.,SECURITY_ALARM,Security/Alarm,350.0
867,205215 Owners LTD,Gallagher Bollinger,INSURANCE_PACKAGE,Package Insurance,90945.33
867,205215 Owners LTD,Gallagher Bollinger,INSURANCE_UMBRELLA,Umbrella Insurance,20001.0
867,205215 Owners LTD,Gallagher Bollinger,INSURANCE_DO,D&O Insurance,8570.0
867,205215 Owners LTD,NYC Water Board,WATER_SEWER,Water/Sewer,66260.96
867,205215 Owners LTD,"Century Management Services, Inc.",MANAGEMENT_FEES,Management Fees,49673.22
869,100 West 18th Street Condominium,"Ainsworth, Inc.",HVAC_REPAIRS,HVAC Repairs,3728.97
